assembly_accession,assembly_name,organism_name,organism_taxonomic_id,assembly_release_date,assembly_release_year,checkm_completeness,checkm_completeness_percentile,checkm_contamination,checkm_version,checkm_marker_count,collection_date
GCF_000054005.1,ASM5400v1,Brucella abortus 2308,359391,2005-12-01,2005,98.46,61.306534,0.64,v1.2.2,,2025-01-27
GCF_000011905.1,ASM1190v1,Dehalococcoides mccartyi 195,243164,2005-01-07,2005,95.55,33.898304,10.38,v1.2.3,,2025-01-27
GCF_000008145.1,ASM814v1,Brucella abortus bv. 1 str. 9-941,262698,2005-04-05,2005,98.7,71.35678,0.64,v1.2.2,,2025-01-27
GCA_000011865.1,ASM1186v1,Campylobacter jejuni RM1221,195099,2005-01-06,2005,99.5,82.55909,0.16,v1.2.2,,2025-01-27
GCF_000007525.1,ASM752v1,Bifidobacterium longum NCC2705,206672,2005-01-21,2005,99.38,60.648556,0.16,v1.2.3,,2025-01-27
GCA_000008325.1,ASM832v1,Methylococcus capsulatus str. Bath,243233,2005-05-18,2005,98.55,100.0,0.84,v1.2.2,,2025-01-27
GCF_000012765.1,ASM1276v1,Mycoplasma capricolum subsp. capricolum ATCC 27343,340047,2005-12-06,2005,99.0,81.818184,0.38,v1.2.3,,2025-01-27
GCF_000012725.1,ASM1272v1,Nitrobacter winogradskyi Nb-255,323098,2005-09-12,2005,99.51,100.0,0.61,v1.2.2,,2025-01-27
GCF_000008285.1,ASM828v1,Listeria monocytogenes serotype 4b str. F2365,265669,2005-12-07,2005,98.86,22.410767,0.32,v1.2.2,,2025-01-27
GCF_000012805.1,ASM1280v1,Nitrosococcus oceani ATCC 19707,323261,2005-10-04,2005,96.94,100.0,1.15,v1.2.2,,2025-01-27
GCF_000013045.1,ASM1304v1,Salinibacter ruber DSM 13855,309807,2005-12-20,2005,96.55,100.0,1.72,v1.2.2,,2025-01-27
GCA_000009885.1,ASM988v1,Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044,484021,2005-01-05,2005,98.54,44.472256,0.2,v1.2.2,,2025-01-27
GCF_000008105.1,ASM810v1,Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67,321314,2005-04-01,2005,97.05,4.1061454,0.77,v1.2.2,,2025-01-27
GCA_000026085.1,ASM2608v1,Pseudoalteromonas translucida,166935,2005-10-03,2005,99.98,50.0,0.25,v1.2.3,,2025-01-27
GCA_000012145.1,ASM1214v1,Rickettsia felis URRWXCal2,315456,2005-06-07,2005,98.83,80.0,0.96,v1.2.2,,2025-01-27
GCA_000196355.1,ASM19635v1,Nitrosospira multiformis ATCC 25196,323848,2005-11-15,2005,97.05,100.0,1.91,v1.2.2,,2025-01-27
GCF_000008385.1,ASM838v1,Wolbachia endosymbiont strain TRS of Brugia malayi,292805,2005-02-02,2005,98.12,100.0,,v1.2.3,,2025-01-27
GCA_000008805.1,ASM880v1,Neisseria meningitidis MC58,122586,2005-05-26,2005,99.07,68.779526,0.15,v1.2.3,,2025-01-27
GCA_000006845.1,ASM684v1,Neisseria gonorrhoeae FA 1090,242231,2005-02-14,2005,98.96,66.788704,0.19,v1.2.2,,2025-01-27
GCA_000011625.1,ASM1162v1,Bacillus cereus E33L,288681,2005-06-06,2005,99.01,69.60784,0.06,v1.2.3,,2025-01-27
GCF_000009165.1,ASM916v1,Xanthomonas euvesicatoria pv. vesicatoria str. 85-10,316273,2005-10-21,2005,99.63,53.482586,0.03,v1.2.2,,2025-01-27
GCA_000013085.1,ASM1308v1,Rhodospirillum rubrum ATCC 11170,269796,2005-12-12,2005,98.33,100.0,0.64,v1.2.2,,2025-01-27
GCF_000007385.1,ASM738v1,Xanthomonas oryzae pv. oryzae KACC 10331,291331,2005-02-02,2005,91.56,11.877395,0.23,v1.2.2,,2025-01-27
GCF_000025985.1,ASM2598v1,Bacteroides fragilis NCTC 9343,272559,2005-03-03,2005,99.0,65.0685,0.11,v1.2.3,,2025-01-27
GCA_000026065.1,ASM2606v1,Latilactobacillus sakei subsp. sakei 23K,314315,2005-11-02,2005,98.6,43.548386,,v1.2.3,,2025-01-27
GCF_000008245.1,ASM824v1,Mycoplasmopsis synoviae 53,262723,2005-08-05,2005,97.18,97.8022,0.78,v1.2.2,,2025-01-27
GCF_000012205.1,ASM1220v1,Pseudomonas savastanoi pv. phaseolicola 1448A,264730,2005-08-01,2005,99.2,74.242424,0.14,v1.2.2,,2025-01-27
GCF_000008225.1,ASM822v1,Mesomycoplasma hyopneumoniae 7448,262722,2005-08-08,2005,99.11,100.0,,v1.2.3,,2025-01-27
GCA_000008205.1,ASM820v1,Mesomycoplasma hyopneumoniae J,262719,2005-08-05,2005,99.11,100.0,,v1.2.3,,2025-01-27
GCA_000012105.1,ASM1210v1,Xanthomonas campestris pv. campestris str. 8004,314565,2005-05-25,2005,98.5,29.815304,0.8,v1.2.2,,2025-01-27
GCA_000012645.1,ASM1264v1,Prochlorococcus marinus str. MIT 9312,74546,2005-11-02,2005,100.0,100.0,,v1.2.2,,2025-01-27
GCA_000012305.1,ASM1230v1,Psychrobacter arcticus 273-4,259536,2005-07-20,2005,99.6,100.0,0.25,v1.2.3,,2025-01-27
GCF_000012925.1,ASM1292v1,Geobacter metallireducens GS-15,269799,2005-10-27,2005,99.83,100.0,,v1.2.2,,2025-01-27
GCA_000012665.1,ASM1266v1,Oleidesulfovibrio alaskensis G20,207559,2005-10-28,2005,98.79,75.0,1.74,v1.2.2,,2025-01-27
GCA_000012265.1,ASM1226v1,Pseudomonas protegens Pf-5,220664,2005-06-30,2005,99.63,66.94915,0.72,v1.2.2,,2025-01-27
GCF_000009985.1,ASM998v1,Paramagnetospirillum magneticum AMB-1,342108,2005-12-01,2005,96.42,100.0,,v1.2.3,,2025-01-27
GCF_000011685.1,ASM1168v1,Gluconobacter oxydans 621H,290633,2005-01-21,2005,97.93,23.809525,1.13,v1.2.3,,2025-01-27
GCF_000012245.1,ASM1224v1,Pseudomonas syringae pv. syringae B728a,205918,2005-05-12,2005,99.65,92.637215,0.41,v1.2.2,,2025-01-27
GCF_000012485.1,ASM1248v1,Pelodictyon luteolum DSM 273,319225,2005-10-26,2005,97.72,100.0,0.83,v1.2.2,,2025-01-27
GCA_000012985.1,ASM1298v1,Hahella chejuensis KCTC 2396,349521,2005-12-14,2005,98.79,100.0,1.34,v1.2.2,,2025-01-27
GCA_000013545.1,ASM1354v1,Streptococcus pyogenes MGAS10750,370554,2006-05-04,2006,97.34,2.7097616,,v1.2.2,,2025-01-27
GCF_000013525.1,ASM1352v1,Streptococcus pyogenes MGAS2096,370553,2006-05-04,2006,93.01,0.6203069,,v1.2.2,,2025-01-27
GCF_000013845.2,ASM1384v2,Clostridium perfringens SM101,289380,2006-07-26,2006,98.14,88.27004,0.53,v1.2.2,,2025-01-27
GCF_000026105.1,ASM2610v1,Pseudomonas entomophila L48,384676,2006-05-10,2006,99.2,50.0,0.56,v1.2.2,,2025-01-27
GCF_000013285.1,ASM1328v1,Clostridium perfringens ATCC 13124,195103,2006-07-25,2006,97.9,83.71308,0.95,v1.2.3,,2025-01-27
GCA_000060345.1,ASM6034v1,Christiangramia forsetii KT0803,411154,2006-11-06,2006,98.75,100.0,0.99,v1.2.2,,2025-01-27
GCA_000014125.1,ASM1412v1,Clostridium novyi NT,386415,2006-11-17,2006,100.0,100.0,,v1.2.2,,2025-01-27
GCA_000015125.1,ASM1512v1,Chlorobium phaeobacteroides DSM 266,290317,2006-12-11,2006,96.97,100.0,0.44,v1.2.3,,2025-01-27
GCA_000013925.2,ASM1392v2,Mycobacterium ulcerans Agy99,362242,2006-12-01,2006,94.4,83.47979,0.18,v1.2.3,,2025-01-27
GCF_000015005.1,ASM1500v1,Mycolicibacterium smegmatis MC2 155,246196,2006-11-20,2006,97.04,5.7971015,1.13,v1.2.2,,2025-01-27
GCF_000055785.1,ASM5578v1,Chromohalobacter israelensis DSM 3043,290398,2006-04-11,2006,99.92,100.0,0.41,v1.2.3,,2025-01-27
GCA_000014985.1,ASM1498v1,Mycobacterium avium 104,243243,2006-11-20,2006,96.79,34.951458,0.51,v1.2.2,,2025-01-27
GCF_000015305.1,ASM1530v1,Mycolicibacterium vanbaalenii PYR-1,350058,2006-12-27,2006,100.0,100.0,0.16,v1.2.3,,2025-01-27
GCF_000013505.1,ASM1350v1,Streptococcus pyogenes MGAS10270,370552,2006-05-04,2006,97.51,2.9382958,0.08,v1.2.2,,2025-01-27
GCA_000014625.1,ASM1462v1,Pseudomonas aeruginosa UCBPP-PA14,208963,2006-10-06,2006,99.39,56.987797,0.47,v1.2.2,,2025-01-27
GCA_000013765.1,ASM1376v1,Shewanella denitrificans OS217,318161,2006-04-10,2006,94.01,100.0,1.34,v1.2.3,,2025-01-27
GCF_000027325.1,ASM2732v1,Mycoplasmoides genitalium G37,243273,2006-01-09,2006,98.0,100.0,,v1.2.3,,2025-01-27
GCF_000014385.1,ASM1438v1,Oenococcus oeni PSU-1,203123,2006-10-13,2006,98.27,60.408165,0.04,v1.2.2,,2025-01-27
GCA_000010365.1,ASM1036v1,Candidatus Carsonella ruddii PV,387662,2006-10-16,2006,6.67,11.764706,,v1.2.2,,2025-01-27
GCF_000014925.1,ASM1492v1,Paenarthrobacter aurescens TC1,290340,2006-12-26,2006,99.54,100.0,0.46,v1.2.2,,2025-01-27
GCA_000013865.1,ASM1386v1,Polaromonas sp. JS666,296591,2006-04-10,2006,99.73,100.0,0.05,v1.2.3,,2025-01-27
GCF_000013645.1,ASM1364v1,Paraburkholderia xenovorans LB400,266265,2006-04-10,2006,99.94,100.0,0.03,v1.2.3,,2025-01-27
GCF_000014585.1,ASM1458v1,Synechococcus sp. CC9311,64471,2006-09-01,2006,99.53,100.0,0.12,v1.2.3,,2025-01-27
GCF_000014005.1,ASM1400v1,Candidatus Koribacter versatilis Ellin345,204669,2006-05-04,2006,97.34,100.0,4.82,v1.2.3,,2025-01-27
GCA_000203895.1,ASM20389v1,Paracoccus denitrificans PD1222,318586,2006-12-13,2006,99.65,50.0,0.59,v1.2.2,,2025-01-27
GCF_000014225.1,ASM1422v1,Paraglaciecola sp. T6c,3042615,2006-06-28,2006,100.0,100.0,1.01,v1.2.3,,2025-01-27
GCA_000015025.1,ASM1502v1,Acidothermus cellulolyticus 11B,351607,2006-11-09,2006,97.76,100.0,,v1.2.2,,2025-01-27
GCF_000013225.1,ASM1322v1,Synechococcus sp. JA-2-3B'a(2-13),321332,2006-02-06,2006,99.13,100.0,,v1.2.3,,2025-01-27
GCF_000013205.1,ASM1320v1,Synechococcus sp. JA-3-3Ab,321327,2006-02-06,2006,99.13,100.0,,v1.2.3,,2025-01-27
GCA_000015045.1,ASM1504v1,Pelobacter propionicus DSM 2379,338966,2006-11-30,2006,98.39,100.0,1.51,v1.2.3,,2025-01-27
GCA_000015105.1,ASM1510v1,Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica),413404,2006-12-01,2006,86.67,100.0,,v1.2.2,,2025-01-27
GCF_000009365.1,ASM936v1,Alcanivorax borkumensis SK2,393595,2006-07-24,2006,99.11,100.0,0.32,v1.2.3,,2025-01-27
GCF_000013485.1,ASM1348v1,Streptococcus pyogenes MGAS9429,370551,2006-05-04,2006,98.27,8.06399,,v1.2.2,,2025-01-27
GCA_000006765.1,ASM676v1,Pseudomonas aeruginosa PAO1,208964,2006-07-07,2006,99.61,82.626274,0.49,v1.2.3,,2025-01-27
GCA_000168335.1,ASM16833v1,Pseudomonas aeruginosa PACS2,388272,2006-06-05,2006,99.39,56.987797,0.73,v1.2.2,,2025-01-27
GCA_000012685.1,ASM1268v1,Myxococcus xanthus DK 1622,246197,2006-06-07,2006,98.74,85.71429,2.04,v1.2.3,,2025-01-27
GCF_000013165.1,ASM1316v1,Neorickettsia sennetsu str. Miyayama,222891,2006-02-21,2006,98.4,100.0,0.12,v1.2.3,,2025-01-27
GCA_000014485.1,ASM1448v1,Streptococcus thermophilus LMD-9,322159,2006-10-13,2006,97.87,72.054794,1.0,v1.2.2,,2025-01-27
GCF_000013885.1,ASM1388v1,Nitrobacter hamburgensis X14,323097,2006-04-11,2006,98.84,100.0,0.73,v1.2.2,,2025-01-27
GCA_000009945.1,ASM994v1,Chlamydia felis Fe/C-56,264202,2006-03-09,2006,98.66,100.0,,v1.2.3,,2025-01-27
GCF_000014765.1,ASM1476v1,Nitrosomonas eutropha C91,335283,2006-09-13,2006,99.53,100.0,0.08,v1.2.2,,2025-01-27
GCF_000014785.1,ASM1478v1,Alkalilimnicola ehrlichii MLHE-1,187272,2006-09-12,2006,98.89,100.0,2.51,v1.2.3,,2025-01-27
GCF_000015265.1,ASM1526v1,Nocardioides sp. JS614,196162,2006-12-18,2006,99.47,100.0,0.36,v1.2.2,,2025-01-27
GCA_000015365.1,ASM1536v1,Marinobacter nauticus VT8,351348,2006-12-28,2006,99.98,100.0,0.04,v1.2.2,,2025-01-27
GCF_000013705.1,ASM1370v1,Methylobacillus flagellatus KT,265072,2006-04-10,2006,99.58,100.0,0.02,v1.2.3,,2025-01-27
GCF_000013985.1,ASM1398v1,Sphingopyxis alaskensis RB2256,317655,2006-05-18,2006,98.39,100.0,0.65,v1.2.3,,2025-01-27
GCF_000009305.1,ASM930v1,Helicobacter acinonychis str. Sheeba,382638,2006-06-28,2006,98.76,16.666666,,v1.2.2,,2025-01-27
GCA_000014845.1,ASM1484v1,Escherichia coli APEC O1,405955,2006-10-04,2006,98.61,26.889404,1.89,v1.2.3,,2025-01-27
GCA_000013305.1,ASM1330v1,Escherichia coli 536,362663,2006-07-13,2006,96.59,3.654232,0.29,v1.2.2,,2025-01-27
GCF_000013245.1,ASM1324v1,Helicobacter pylori HPAG1,357544,2006-06-06,2006,97.55,6.112247,,v1.2.2,,2025-01-27
GCF_000013025.1,ASM1302v1,Hyphomonas neptunium ATCC 15444,228405,2006-09-18,2006,99.62,100.0,0.08,v1.2.3,,2025-01-27
GCA_000013005.1,ASM1300v1,Erythrobacter litoralis HTCC2594,314225,2006-01-11,2006,99.17,100.0,0.14,v1.2.2,,2025-01-27
GCA_000010085.1,ASM1008v1,Sodalis glossinidius str. 'morsitans',343509,2006-01-10,2006,98.76,100.0,,v1.2.2,,2025-01-27
GCF_000013565.1,ASM1356v1,Jannaschia sp. CCS1,290400,2006-02-27,2006,99.62,100.0,0.92,v1.2.3,,2025-01-27
GCA_000013665.1,ASM1366v1,Saccharophagus degradans 2-40,203122,2006-03-17,2006,100.0,100.0,,v1.2.3,,2025-01-27
GCF_000014525.1,ASM1452v1,Lacticaseibacillus paracasei ATCC 334,321967,2006-10-13,2006,90.81,31.481482,6.6,v1.2.3,,2025-01-27
GCA_000014065.1,ASM1406v1,Ruegeria sp. TM1040,292414,2006-05-22,2006,99.49,100.0,0.39,v1.2.3,,2025-01-27
GCA_000014185.1,ASM1418v1,Rubrobacter xylanophilus DSM 9941,266117,2006-06-09,2006,98.92,100.0,0.87,v1.2.3,,2025-01-27
GCF_000056065.1,ASM5606v1,Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002,390333,2006-05-26,2006,97.51,63.120567,,v1.2.2,,2025-01-27
GCA_000013145.1,ASM1314v1,Ehrlichia chaffeensis str. Arkansas,205920,2006-02-21,2006,99.46,12.5,0.25,v1.2.3,,2025-01-27
GCF_000014805.1,ASM1480v1,Aeromonas hydrophila subsp. hydrophila ATCC 7966,380703,2006-11-06,2006,99.05,95.975235,0.93,v1.2.3,,2025-01-27
GCF_000014705.1,ASM1470v1,Shewanella frigidimarina NCIMB 400,318167,2006-09-14,2006,99.7,100.0,0.35,v1.2.2,,2025-01-27
GCA_000015245.1,ASM1524v1,Shewanella amazonensis SB2B,326297,2006-12-21,2006,98.42,100.0,0.83,v1.2.3,,2025-01-27
GCF_000009245.1,ASM924v1,Francisella tularensis subsp. holarctica LVS,376619,2006-03-02,2006,98.54,19.914803,,v1.2.2,,2025-01-27
GCF_000014605.1,ASM1460v1,Francisella tularensis subsp. holarctica OSU18,393011,2006-09-20,2006,97.78,7.13525,,v1.2.2,,2025-01-27
GCF_000203935.1,ASM20393v1,Shewanella sp. ANA-3,94122,2006-11-08,2006,99.55,100.0,0.04,v1.2.2,,2025-01-27
GCF_000014685.1,ASM1468v1,Shewanella sp. MR-4,60480,2006-09-01,2006,99.68,100.0,,v1.2.2,,2025-01-27
GCF_000014645.1,ASM1464v1,Francisella tularensis subsp. novicida U112,401614,2006-11-28,2006,99.19,98.40256,0.08,v1.2.2,,2025-01-27
GCF_000009325.1,ASM932v1,Francisella tularensis subsp. tularensis FSC198,393115,2006-07-12,2006,98.7,92.33227,0.37,v1.2.2,,2025-01-27
GCF_000058485.1,ASM5848v1,Frankia alni ACN14a,326424,2006-08-03,2006,98.37,100.0,,v1.2.3,,2025-01-27
GCF_000013585.1,ASM1358v1,Shigella flexneri 5 str. 8401,373384,2006-07-21,2006,98.35,46.881287,0.44,v1.2.2,,2025-01-27
GCF_000013345.1,ASM1334v1,Frankia casuarinae,106370,2006-02-06,2006,97.67,100.0,,v1.2.3,,2025-01-27
GCA_000013265.1,ASM1326v1,Escherichia coli UTI89,364106,2006-04-05,2006,99.22,68.47186,0.21,v1.2.2,,2025-01-27
GCA_000010245.1,ASM1024v1,Escherichia coli str. K-12 substr. W3110,316407,2006-01-23,2006,99.21,67.80746,0.15,v1.2.2,,2025-01-27
GCA_000014405.1,ASM1440v1,Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365,321956,2006-10-13,2006,98.59,83.68794,,v1.2.2,,2025-01-27
GCA_000013685.1,ASM1368v1,Rhodopseudomonas palustris BisB5,316057,2006-04-10,2006,99.67,72.413795,0.32,v1.2.2,,2025-01-27
GCA_000013605.1,ASM1360v1,Rhodoferax ferrireducens T118,338969,2006-03-10,2006,99.66,100.0,2.32,v1.2.2,,2025-01-27
GCA_000014565.1,ASM1456v1,Rhodococcus jostii RHA1,101510,2006-07-28,2006,99.59,100.0,0.33,v1.2.2,,2025-01-27
GCA_000014145.1,ASM1414v1,Cytophaga hutchinsonii ATCC 33406,269798,2006-07-11,2006,98.81,100.0,,v1.2.3,,2025-01-27
GCA_000009265.1,ASM926v1,Rhizobium johnstonii 3841,216596,2006-09-20,2006,99.94,100.0,0.32,v1.2.3,,2025-01-27
GCA_000009285.2,ASM928v2,Cupriavidus necator H16,381666,2006-08-30,2006,88.9,47.61905,5.15,v1.2.2,,2025-01-27
GCF_000010045.1,ASM1004v1,Desulfitobacterium hafniense Y51,138119,2006-03-09,2006,97.37,44.444443,4.39,v1.2.2,,2025-01-27
GCA_000092045.1,ASM9204v1,Rhizobium etli CFN 42,347834,2006-03-06,2006,98.6,93.75,1.65,v1.2.3,,2025-01-27
GCF_000060285.1,ASM6028v1,Listeria welshimeri serovar 6b str. SLCC5334,386043,2006-10-27,2006,99.8,100.0,,v1.2.2,,2025-01-27
GCF_000014865.1,ASM1486v1,Magnetococcus marinus MC-1,156889,2006-11-08,2006,94.93,100.0,2.7,v1.2.3,,2025-01-27
GCF_000014745.1,ASM1474v1,Maricaulis maris MCS10,394221,2006-09-14,2006,100.0,100.0,,v1.2.2,,2025-01-27
GCA_000015285.1,ASM1528v1,Psychromonas ingrahamii 37,357804,2006-12-22,2006,99.6,100.0,0.56,v1.2.3,,2025-01-27
GCA_000013905.1,ASM1390v1,Psychrobacter cryohalolentis K5,335284,2006-04-18,2006,99.6,100.0,0.25,v1.2.3,,2025-01-27
GCA_000013365.1,ASM1336v1,Rhodopseudomonas palustris HaA2,316058,2006-02-06,2006,99.8,100.0,0.39,v1.2.2,,2025-01-27
GCF_000014425.1,ASM1442v1,Lactobacillus gasseri ATCC 33323 = JCM 1131,324831,2006-10-13,2006,99.5,92.33577,0.27,v1.2.2,,2025-01-27
GCA_000014045.1,ASM1404v1,Roseobacter denitrificans OCh 114,375451,2006-09-22,2006,98.82,33.333332,,v1.2.3,,2025-01-27
GCF_000014545.1,ASM1454v1,Lactococcus cremoris subsp. cremoris SK11,272622,2006-10-13,2006,99.41,87.68473,0.42,v1.2.3,,2025-01-27
GCF_000055945.1,ASM5594v1,Lawsonia intracellularis PHE/MN1-00,363253,2006-05-05,2006,88.19,100.0,,v1.2.2,,2025-01-27
GCF_000013965.1,ASM1396v1,Leptospira borgpetersenii serovar Hardjo-bovis str. JB197,355277,2006-10-13,2006,69.68,7.6086955,3.5,v1.2.3,,2025-01-27
GCF_000013945.1,ASM1394v1,Leptospira borgpetersenii serovar Hardjo-bovis str. L550,355276,2006-10-13,2006,69.88,20.652174,4.24,v1.2.3,,2025-01-27
GCF_000013425.1,ASM1342v1,Staphylococcus aureus subsp. aureus NCTC 8325,93061,2006-02-13,2006,97.59,14.819551,0.39,v1.2.3,,2025-01-27
GCA_000061505.1,ASM6150v1,Azoarcus olearius,418699,2006-12-20,2006,98.89,100.0,0.68,v1.2.2,,2025-01-27
GCF_000014445.1,ASM1444v1,Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293,203120,2006-10-13,2006,98.54,87.08487,0.19,v1.2.2,,2025-01-27
GCF_000014465.1,ASM1446v1,Levilactobacillus brevis ATCC 367,387344,2006-10-13,2006,98.59,80.79096,0.62,v1.2.3,,2025-01-27
GCF_000008925.1,ASM892v1,Ligilactobacillus salivarius UCC118,362948,2006-03-30,2006,97.52,83.89262,0.85,v1.2.3,,2025-01-27
GCF_000013465.1,ASM1346v1,Staphylococcus aureus subsp. aureus USA300_FPR3757,451515,2006-02-10,2006,98.56,64.78166,0.39,v1.2.2,,2025-01-27
GCA_000012385.1,ASM1238v1,Rickettsia bellii RML369-C,336407,2006-04-05,2006,98.11,100.0,0.79,v1.2.3,,2025-01-27
GCF_000014505.1,ASM1450v1,Pediococcus pentosaceus ATCC 25745,278197,2006-10-13,2006,98.76,100.0,0.62,v1.2.3,,2025-01-27
GCA_000013185.1,ASM1318v1,Baumannia cicadellinicola str. Hc (Homalodisca coagulata),374463,2006-04-27,2006,73.94,75.0,,v1.2.2,,2025-01-27
GCA_000070465.1,ASM7046v1,Bordetella avium 197N,360910,2006-09-29,2006,99.92,100.0,,v1.2.2,,2025-01-27
GCF_000014725.1,ASM1472v1,Syntrophomonas wolfei subsp. wolfei str. Goettingen G311,335541,2006-09-14,2006,99.76,100.0,0.42,v1.2.2,,2025-01-27
GCF_000010425.1,ASM1042v1,Bifidobacterium adolescentis ATCC 15703,367928,2006-12-05,2006,99.84,99.57627,1.23,v1.2.3,,2025-01-27
GCF_000012885.1,ASM1288v1,Syntrophotalea carbinolica DSM 2380,338963,2006-03-30,2006,99.28,100.0,,v1.2.2,,2025-01-27
GCA_000015065.1,ASM1506v1,Bacillus thuringiensis str. Al Hakam,412694,2006-11-27,2006,99.29,82.27009,0.35,v1.2.2,,2025-01-27
GCA_000015085.1,ASM1508v1,Campylobacter fetus subsp. fetus 82-40,360106,2006-11-27,2006,98.43,100.0,0.05,v1.2.2,,2025-01-27
GCF_000013405.1,ASM1340v1,Syntrophus aciditrophicus SB,56780,2006-01-26,2006,97.07,100.0,1.72,v1.2.3,,2025-01-27
GCF_000013805.1,ASM1380v1,Yersinia pestis Nepal516,377628,2006-06-09,2006,98.85,83.44749,0.86,v1.2.2,,2025-01-27
GCF_000010025.1,ASM1002v1,Xanthomonas oryzae pv. oryzae MAFF 311018,342109,2006-01-04,2006,95.15,57.854404,0.21,v1.2.2,,2025-01-27
GCA_000014965.1,ASM1496v1,Syntrophobacter fumaroxidans MPOB,335543,2006-10-26,2006,98.28,100.0,10.34,v1.2.3,,2025-01-27
GCF_000165595.2,ASM16559v2,Borreliella afzelii PKo,390236,2006-07-31,2006,99.03,63.82979,0.09,v1.2.3,,2025-01-27
GCA_000014265.1,ASM1426v1,Trichodesmium erythraeum IMS101,203124,2006-07-06,2006,98.67,100.0,,v1.2.3,,2025-01-27
GCF_000203915.1,ASM20391v1,Burkholderia ambifaria AMMD,339670,2006-09-21,2006,99.89,30.188679,,v1.2.2,,2025-01-27
GCF_000013385.1,ASM1338v1,Anaeromyxobacter dehalogenans 2CP-C,290397,2006-01-27,2006,97.94,100.0,1.21,v1.2.2,,2025-01-27
GCF_000203955.1,ASM20395v1,Burkholderia cenocepacia HI2424,331272,2006-10-25,2006,98.92,95.931145,0.67,v1.2.2,,2025-01-27
GCF_000047365.1,ASM4736v1,Yersinia pseudotuberculosis IP 32953,273123,2006-06-12,2006,99.7,94.28571,0.72,v1.2.2,,2025-01-27
GCA_000012225.1,ASM1222v1,Aster yellows witches'-broom phytoplasma AYWB,322098,2006-01-11,2006,97.92,100.0,,v1.2.2,,2025-01-27
GCF_000013125.1,ASM1312v1,Anaplasma phagocytophilum str. HZ,212042,2006-02-21,2006,98.59,89.655174,2.13,v1.2.3,,2025-01-27
GCA_000090965.1,ASM9096v1,Buchnera aphidicola BCc,372461,2006-10-18,2006,94.24,43.79562,,v1.2.2,,2025-01-27
GCA_000196235.1,ASM19623v1,Arthrobacter sp. FB24,290399,2006-10-24,2006,98.95,100.0,,v1.2.2,,2025-01-27
GCF_000168755.1,ASM16875v1,Campylobacter jejuni subsp. jejuni 81-176,354242,2006-07-20,2006,89.13,5.215974,,v1.2.2,,2025-01-27
GCF_000013825.1,ASM1382v1,Yersinia pestis Antiqua,360102,2006-06-09,2006,97.6,9.189498,1.07,v1.2.2,,2025-01-27
GCA_000017665.1,ASM1766v1,Cronobacter sakazakii ATCC BAA-894,290339,2007-08-28,2007,98.56,75.82609,1.7,v1.2.2,,2025-01-27
GCA_000015385.1,ASM1538v1,Lactobacillus helveticus DPC 4571,405566,2007-11-15,2007,95.82,38.388626,0.12,v1.2.2,,2025-01-27
GCF_000015665.1,ASM1566v1,Prochlorococcus marinus str. MIT 9515,167542,2007-01-19,2007,99.45,37.037037,,v1.2.2,,2025-01-27
GCF_000016485.1,ASM1648v1,Haemophilus influenzae PittGG,374931,2007-06-07,2007,86.04,1.8461539,0.13,v1.2.2,,2025-01-27
GCF_000016245.1,ASM1624v1,Vibrio cholerae O395,345073,2007-05-08,2007,99.35,62.182087,0.24,v1.2.2,,2025-01-27
GCA_000010465.1,ASM1046v1,Staphylococcus aureus subsp. aureus str. Newman,426430,2007-07-02,2007,98.75,82.70342,0.39,v1.2.2,,2025-01-27
GCA_000018745.1,ASM1874v1,Coxiella burnetii RSA 331,360115,2007-12-05,2007,97.73,82.46753,2.23,v1.2.2,,2025-01-27
GCA_000018405.1,ASM1840v1,Desulfosudis oleivorans Hxd3,96561,2007-10-19,2007,99.21,100.0,0.53,v1.2.3,,2025-01-27
GCA_000017105.1,ASM1710v1,Coxiella burnetii Dugway 5J108-111,434922,2007-08-01,2007,97.42,46.103897,2.22,v1.2.2,,2025-01-27
GCA_000016905.1,ASM1690v1,Thermosipho melanesiensis BI429,391009,2007-06-26,2007,96.06,100.0,1.68,v1.2.2,,2025-01-27
GCF_000196435.1,ASM19643v1,Bartonella tribocorum CIP 105476,382640,2007-11-25,2007,99.39,100.0,0.13,v1.2.2,,2025-01-27
GCA_000015865.1,ASM1586v1,Acetivibrio thermocellus ATCC 27405,203119,2007-02-14,2007,98.71,91.666664,1.32,v1.2.3,,2025-01-27
GCA_000010225.1,ASM1022v1,Corynebacterium glutamicum R,340322,2007-04-04,2007,98.81,84.61539,0.32,v1.2.2,,2025-01-27
GCA_000018665.1,ASM1866v1,Delftia acidovorans SPH-1,398578,2007-11-16,2007,99.28,98.93617,0.38,v1.2.3,,2025-01-27
GCA_000013325.1,ASM1332v1,Novosphingobium aromaticivorans DSM 12444,279238,2007-04-18,2007,99.41,100.0,0.18,v1.2.3,,2025-01-27
GCA_000009425.1,ASM942v1,Lactococcus cremoris subsp. cremoris MG1363,416870,2007-02-06,2007,99.34,86.206894,0.42,v1.2.3,,2025-01-27
